idx,fuel_tank_pressure,ox_tank_pressure,chamber_pressure,ox_servo,fuel_servo
41.54,2.40752,1.87904,0.0,98.57175555046922,97.85763332570382
41.56,2.3488,1.7616,0.0,98.57175555046922,97.85763332570382
41.58,2.40752,1.7616,0.0,98.57175555046922,97.85763332570382
41.6,2.3488,1.7616,0.0,98.57175555046922,97.85763332570382
41.62,2.3488,1.70288,0.0,98.57175555046922,97.85763332570382
41.64,2.3488,1.7616,0.0,98.461890592813,97.97665369649805
41.66,2.3488,1.70288,0.0,98.461890592813,97.73861295490958
41.68,2.29008,1.70288,0.0,98.68162050812543,97.73861295490958
41.7,2.29008,1.64416,0.0,98.461890592813,97.85763332570382
41.72,2.23136,1.70288,0.0,98.68162050812543,97.7981231403067
41.74,2.23136,1.70288,0.0,98.57175555046922,97.97665369649805
41.76,2.23136,1.70288,0.0,98.57175555046922,97.73861295490958
41.78,2.23136,1.64416,0.0,98.57175555046922,97.85763332570382
41.8,2.17264,1.70288,0.0,98.57175555046922,97.85763332570382
41.82,2.17264,1.64416,0.0,98.57175555046922,97.85763332570382
41.84,2.17264,1.58544,0.0,98.461890592813,97.85763332570382
41.86,2.0552,1.64416,0.0,98.57175555046922,97.85763332570382
41.88,2.0552,1.58544,0.0,98.68162050812543,97.73861295490958
41.9,2.17264,1.58544,0.0,98.461890592813,97.85763332570382
41.92,2.0552,1.58544,0.0,98.68162050812543,97.97665369649805
41.94,2.0552,1.58544,0.0,98.57175555046922,97.85763332570382
41.96,2.0552,1.58544,0.0,98.57175555046922,97.85763332570382
41.98,2.0552,1.58544,0.0,98.57175555046922,97.85763332570382
42.0,2.0552,1.52672,0.0,98.57175555046922,97.85763332570382
42.02,2.0552,1.52672,0.0,98.57175555046922,97.85763332570382
42.04,1.9377600000000001,1.52672,0.0,98.461890592813,97.85763332570382
42.06,1.99648,1.52672,0.0,98.57175555046922,97.85763332570382
42.08,1.99648,1.468,0.0,98.461890592813,97.85763332570382
42.1,1.99648,1.52672,0.0,98.461890592813,97.73861295490958
42.12,1.9377600000000001,1.468,0.0,98.57175555046922,97.85763332570382
42.14,1.9377600000000001,1.468,0.0,98.57175555046922,97.85763332570382
42.16,1.9377600000000001,1.468,0.0,98.57175555046922,97.85763332570382
42.18,1.9377600000000001,1.468,0.0,98.57175555046922,97.85763332570382
42.2,1.87904,1.40928,0.0,98.57175555046922,97.85763332570382
42.22,1.87904,1.468,0.0,98.57175555046922,97.85763332570382
42.24,1.87904,1.35056,0.0,98.57175555046922,97.97665369649805
42.26,1.87904,1.40928,0.0,98.68162050812543,97.85763332570382
42.28,1.87904,1.40928,0.0,98.57175555046922,97.73861295490958
42.3,1.87904,1.40928,0.0,98.51682307164111,97.73861295490958
42.32,1.82032,1.35056,0.0,98.57175555046922,97.73861295490958
42.34,1.7616,1.35056,0.0,98.57175555046922,97.85763332570382
42.36,1.7616,1.35056,0.0,98.57175555046922,97.85763332570382
42.38,1.7616,1.35056,0.0,98.57175555046922,97.85763332570382
42.4,1.7616,1.35056,0.0,98.57175555046922,97.97665369649805
42.42,1.7616,1.29184,0.0,98.57175555046922,97.85763332570382
42.44,1.70288,1.29184,0.0,98.57175555046922,97.73861295490958
42.46,1.70288,1.29184,0.0,98.57175555046922,97.85763332570382
42.48,1.64416,1.35056,0.0,98.57175555046922,97.73861295490958
42.5,1.70288,1.29184,0.0,98.68162050812543,97.85763332570382
42.52,1.64416,1.23312,0.0,98.68162050812543,97.7981231403067
42.54,1.58544,1.23312,0.0,98.57175555046922,97.85763332570382
42.56,1.64416,1.29184,0.0,98.57175555046922,97.73861295490958
42.58,1.58544,1.29184,0.0,98.57175555046922,97.85763332570382
42.6,1.58544,1.23312,0.0,98.57175555046922,97.85763332570382
42.62,1.58544,1.23312,0.0,98.57175555046922,97.85763332570382
42.64,1.58544,1.23312,0.0,98.57175555046922,97.73861295490958
42.66,1.58544,1.1744,0.0,98.461890592813,97.7981231403067
42.68,1.58544,1.23312,0.0,98.461890592813,97.85763332570382
42.7,1.52672,1.1744,0.0,98.461890592813,97.73861295490958
42.72,1.52672,1.1744,0.0,98.57175555046922,97.85763332570382
42.74,1.52672,1.1744,0.0,98.57175555046922,97.85763332570382
42.76,1.468,1.1744,0.0592,98.57175555046922,97.73861295490958
42.78,1.52672,1.1744,0.0,98.57175555046922,97.85763332570382
42.8,1.52672,1.1744,0.0592,98.57175555046922,97.85763332570382
42.82,1.52672,1.1744,0.0,98.57175555046922,97.85763332570382
42.84,1.468,1.1744,0.0,98.57175555046922,97.85763332570382
42.86,1.40928,1.1744,0.0,98.461890592813,97.85763332570382
42.88,1.468,1.11568,0.0,98.57175555046922,97.97665369649805
42.9,1.40928,1.11568,0.0,98.57175555046922,97.85763332570382
42.92,1.40928,1.11568,0.0,98.68162050812543,97.97665369649805
42.94,1.40928,1.11568,0.0,98.57175555046922,97.85763332570382
42.96,1.40928,1.11568,0.0,98.57175555046922,97.73861295490958
42.98,1.40928,1.11568,0.0,98.57175555046922,97.85763332570382
43.0,1.35056,1.0569600000000001,0.0,98.57175555046922,97.85763332570382
43.02,1.35056,1.11568,0.0,98.57175555046922,97.85763332570382
43.04,1.35056,1.11568,0.0,98.57175555046922,97.97665369649805
43.06,1.29184,1.0569600000000001,0.0,98.461890592813,97.73861295490958
43.08,1.35056,1.0569600000000001,0.0,98.57175555046922,97.97665369649805
43.1,1.29184,1.0569600000000001,0.0592,98.57175555046922,97.85763332570382
43.12,1.35056,1.0569600000000001,0.0,98.68162050812543,97.97665369649805
43.14,1.29184,0.99824,0.0,98.57175555046922,97.85763332570382
43.16,1.29184,1.0569600000000001,0.0,98.57175555046922,97.85763332570382
43.18,1.29184,0.99824,0.0,98.57175555046922,97.85763332570382
43.2,1.23312,0.99824,0.0592,98.57175555046922,97.85763332570382
43.22,1.23312,0.99824,0.0,98.57175555046922,97.85763332570382
43.24,1.23312,0.99824,0.0,98.461890592813,97.85763332570382
43.26,1.1744,0.99824,0.0,98.68162050812543,97.97665369649805
43.28,1.23312,0.93952,0.0,98.461890592813,97.85763332570382
43.3,1.1744,0.99824,0.0,98.57175555046922,97.97665369649805
43.32,1.23312,0.93952,0.0,98.68162050812543,97.85763332570382
43.34,1.1744,0.93952,0.0,98.57175555046922,97.97665369649805
43.36,1.11568,0.93952,0.0,98.57175555046922,97.85763332570382
43.38,1.11568,0.93952,0.0,98.57175555046922,97.85763332570382
43.4,1.11568,0.8808,0.0,98.57175555046922,97.97665369649805
43.42,1.11568,0.93952,0.0,98.57175555046922,97.85763332570382
43.44,1.11568,0.8808,0.0,98.461890592813,97.85763332570382
43.46,1.1744,0.8808,0.0,98.461890592813,97.85763332570382
43.48,1.0569600000000001,0.93952,0.0,98.461890592813,97.97665369649805
43.5,1.11568,0.93952,0.0,98.68162050812543,97.85763332570382
43.52,1.0569600000000001,0.8808,0.0592,98.461890592813,97.85763332570382
43.54,1.0569600000000001,0.82208,0.0,98.57175555046922,97.85763332570382
43.56,1.0569600000000001,0.8808,0.0,98.57175555046922,97.85763332570382
43.58,0.99824,0.8808,0.0,98.57175555046922,97.85763332570382
43.6,0.99824,0.82208,0.0,98.57175555046922,97.85763332570382
43.62,0.99824,0.8808,0.0592,98.57175555046922,97.85763332570382
43.64,0.99824,0.82208,0.0,98.57175555046922,97.97665369649805
43.66,1.0569600000000001,0.82208,0.0,98.57175555046922,97.73861295490958
43.68,0.99824,0.8808,0.0,98.68162050812543,97.85763332570382
43.7,0.93952,0.76336,0.0,98.68162050812543,97.85763332570382
43.72,0.93952,0.76336,0.0,98.68162050812543,97.73861295490958
43.74,0.93952,0.82208,0.0,98.57175555046922,97.85763332570382
43.76,0.93952,0.82208,0.0,98.57175555046922,97.85763332570382
43.78,0.93952,0.82208,0.0,98.57175555046922,97.85763332570382
43.8,0.93952,0.76336,0.0,98.57175555046922,97.85763332570382
43.82,0.93952,0.82208,0.0,98.57175555046922,97.85763332570382
43.84,0.93952,0.76336,0.0592,98.57175555046922,97.73861295490958
43.86,0.93952,0.76336,0.0,98.68162050812543,97.85763332570382
43.88,0.8808,0.70464,0.0,98.68162050812543,97.85763332570382
43.9,0.93952,0.70464,0.0,98.57175555046922,97.85763332570382
43.92,0.82208,0.76336,0.0,98.57175555046922,97.97665369649805
43.94,0.8808,0.70464,0.0,98.57175555046922,97.97665369649805
43.96,0.8808,0.76336,0.0,98.57175555046922,97.85763332570382
43.98,0.82208,0.76336,0.0,98.57175555046922,97.85763332570382
44.0,0.76336,0.70464,0.0,98.57175555046922,97.85763332570382
44.02,0.82208,0.70464,0.0,98.57175555046922,97.85763332570382
44.04,0.82208,0.70464,0.0,98.68162050812543,97.7981231403067
44.06,0.76336,0.70464,0.0,98.461890592813,97.85763332570382
44.08,0.82208,0.70464,0.0,98.57175555046922,97.97665369649805
44.1,0.82208,0.64592,0.0,98.57175555046922,97.73861295490958
44.12,0.76336,0.70464,0.0,98.57175555046922,97.85763332570382
44.14,0.70464,0.64592,0.0,98.57175555046922,97.85763332570382
44.16,0.76336,0.64592,0.0,98.57175555046922,97.85763332570382
44.18,0.82208,0.64592,0.0,98.57175555046922,97.85763332570382
44.2,0.70464,0.64592,0.0,98.57175555046922,97.97665369649805
44.22,0.70464,0.64592,0.0,98.57175555046922,97.85763332570382
44.24,0.70464,0.64592,0.0,98.68162050812543,97.73861295490958
44.26,0.64592,0.70464,0.0,98.57175555046922,97.73861295490958
44.28,0.64592,0.64592,0.0,98.461890592813,97.73861295490958
44.3,0.64592,0.5872,0.0,98.57175555046922,97.73861295490958
44.32,0.64592,0.5872,0.0,98.68162050812543,97.97665369649805
44.34,0.64592,0.64592,0.0,98.57175555046922,97.85763332570382
44.36,0.64592,0.5872,0.0,98.57175555046922,97.85763332570382
44.38,0.64592,0.5872,0.0,98.57175555046922,97.85763332570382
44.4,0.64592,0.64592,0.0,98.57175555046922,97.85763332570382
44.42,0.64592,0.5872,0.0,98.57175555046922,97.85763332570382
44.44,0.64592,0.5284800000000001,0.0,98.461890592813,97.85763332570382
44.46,0.5872,0.5872,0.0,98.57175555046922,97.73861295490958
44.48,0.64592,0.5284800000000001,0.0,98.68162050812543,97.85763332570382
44.5,0.5872,0.5872,0.0,98.57175555046922,97.85763332570382
44.52,0.64592,0.5872,0.0,98.57175555046922,97.97665369649805
44.54,0.5872,0.5872,0.0,98.57175555046922,97.73861295490958
44.56,0.64592,0.5284800000000001,0.0,98.57175555046922,97.85763332570382
44.58,0.5872,0.5284800000000001,0.0,98.57175555046922,97.85763332570382
44.6,0.5872,0.5872,0.0,98.57175555046922,97.85763332570382
44.62,0.5284800000000001,0.5284800000000001,0.0,98.57175555046922,97.73861295490958
44.64,0.5872,0.5872,0.0,98.461890592813,97.85763332570382
44.66,0.46976,0.5284800000000001,0.0,98.461890592813,97.85763332570382
44.68,0.5872,0.5872,0.0,98.68162050812543,97.85763332570382
44.7,0.5284800000000001,0.5284800000000001,0.0,98.68162050812543,97.73861295490958
44.72,0.46976,0.46976,0.0,98.68162050812543,97.85763332570382
44.74,0.5284800000000001,0.5284800000000001,0.0,98.57175555046922,97.85763332570382
44.76,0.46976,0.5284800000000001,0.0,98.57175555046922,97.85763332570382
44.78,0.5284800000000001,0.5284800000000001,0.0,98.57175555046922,97.85763332570382
44.8,0.46976,0.46976,0.0,98.57175555046922,97.85763332570382
44.82,0.46976,0.46976,0.0,98.57175555046922,97.85763332570382
44.84,0.46976,0.46976,0.0,98.461890592813,97.85763332570382
44.86,0.46976,0.46976,0.0,98.57175555046922,97.97665369649805
44.88,0.46976,0.46976,0.0,98.68162050812543,97.85763332570382
44.9,0.46976,0.41104,0.0,98.461890592813,97.97665369649805
44.92,0.46976,0.46976,0.0,98.68162050812543,97.97665369649805
44.94,0.41104,0.46976,0.0,98.57175555046922,97.85763332570382
44.96,0.41104,0.46976,0.0,98.57175555046922,97.85763332570382
44.98,0.46976,0.41104,0.0,98.57175555046922,97.85763332570382
45.0,0.41104,0.46976,0.0,98.57175555046922,97.85763332570382
45.02,0.41104,0.46976,0.0,98.57175555046922,97.97665369649805
45.04,0.41104,0.41104,0.0,98.68162050812543,97.97665369649805
45.06,0.35232,0.41104,0.0,98.57175555046922,97.73861295490958
45.08,0.35232,0.41104,0.0,98.57175555046922,97.85763332570382
45.1,0.41104,0.41104,0.0,98.57175555046922,97.97665369649805
45.12,0.41104,0.41104,0.0,98.57175555046922,97.85763332570382
45.14,0.35232,0.41104,0.0,98.57175555046922,97.85763332570382
45.16,0.35232,0.35232,0.0,98.57175555046922,97.85763332570382
45.18,0.41104,0.41104,0.0,98.57175555046922,97.85763332570382
45.2,0.35232,0.41104,0.0,98.57175555046922,97.85763332570382
45.22,0.35232,0.41104,0.0,98.57175555046922,97.85763332570382
45.24,0.35232,0.41104,0.0,98.68162050812543,97.73861295490958
45.26,0.2936,0.35232,0.0,98.68162050812543,97.97665369649805
45.28,0.2936,0.46976,0.0,98.57175555046922,97.85763332570382
45.3,0.35232,0.35232,0.0,98.68162050812543,97.85763332570382
45.32,0.35232,0.35232,0.0,98.68162050812543,97.85763332570382
45.34,0.2936,0.35232,0.0,98.57175555046922,97.85763332570382
45.36,0.2936,0.2936,0.0,98.57175555046922,97.97665369649805
45.38,0.2936,0.35232,0.0,98.57175555046922,97.85763332570382
45.4,0.23488,0.2936,0.0,98.57175555046922,97.85763332570382
45.42,0.23488,0.2936,0.0,98.57175555046922,97.85763332570382
45.44,0.17616,0.35232,0.0,98.461890592813,97.97665369649805
45.46,0.23488,0.35232,0.0,98.68162050812543,97.85763332570382
45.48,0.23488,0.2936,0.0,98.57175555046922,97.97665369649805
45.5,0.17616,0.35232,0.0,98.68162050812543,97.85763332570382
45.52,0.23488,0.2936,0.0,98.57175555046922,97.85763332570382
45.54,0.17616,0.35232,0.0,98.57175555046922,97.85763332570382
45.56,0.17616,0.2936,0.0,98.57175555046922,97.85763332570382
45.58,0.17616,0.2936,0.0,98.57175555046922,97.85763332570382
45.6,0.17616,0.2936,0.0,98.57175555046922,97.85763332570382
45.62,0.17616,0.2936,0.0,98.57175555046922,97.73861295490958
45.64,0.23488,0.2936,0.0,98.51682307164111,97.97665369649805
45.66,0.11744,0.2936,0.0,98.461890592813,97.97665369649805
45.68,0.17616,0.23488,0.0,98.57175555046922,97.73861295490958
45.7,0.17616,0.35232,0.0,98.68162050812543,97.85763332570382
45.72,0.17616,0.2936,0.0,98.461890592813,97.85763332570382
45.74,0.17616,0.23488,0.0,98.57175555046922,97.85763332570382
45.76,0.17616,0.23488,0.0,98.57175555046922,97.97665369649805
45.78,0.11744,0.23488,0.0,98.57175555046922,97.85763332570382
45.8,0.17616,0.23488,0.0,98.57175555046922,97.85763332570382
45.82,0.11744,0.23488,0.0,98.57175555046922,97.85763332570382
45.84,0.17616,0.23488,0.0,98.68162050812543,97.85763332570382
45.86,0.11744,0.2936,0.0,98.57175555046922,97.73861295490958
45.88,0.11744,0.23488,0.0,98.68162050812543,97.85763332570382
45.9,0.17616,0.23488,0.0,98.57175555046922,97.73861295490958
45.92,0.11744,0.23488,0.0,98.57175555046922,97.97665369649805
45.94,0.11744,0.23488,0.0,98.57175555046922,97.97665369649805
45.96,0.11744,0.23488,0.0,98.57175555046922,97.85763332570382
45.98,0.11744,0.23488,0.0,98.57175555046922,97.85763332570382
46.0,0.11744,0.23488,0.0,98.57175555046922,97.85763332570382
46.02,0.05872,0.23488,0.0,98.57175555046922,97.85763332570382
46.04,0.05872,0.17616,0.0,98.68162050812543,97.97665369649805
46.06,0.11744,0.23488,0.0,98.68162050812543,97.97665369649805
46.08,0.05872,0.17616,0.0,98.57175555046922,97.97665369649805
46.1,0.05872,0.17616,0.0,98.68162050812543,97.85763332570382
46.12,0.05872,0.17616,0.0,98.461890592813,97.73861295490958
46.14,0.11744,0.17616,0.0,98.57175555046922,97.85763332570382
46.16,0.05872,0.17616,0.0,98.57175555046922,97.85763332570382
46.18,0.05872,0.17616,0.0,98.57175555046922,97.85763332570382
46.2,0.0,0.11744,0.0592,98.57175555046922,97.85763332570382
46.22,0.05872,0.17616,0.0,98.57175555046922,97.73861295490958
46.24,0.05872,0.17616,0.0,98.68162050812543,97.7981231403067
46.26,0.0,0.23488,0.0,98.461890592813,97.85763332570382
46.28,0.0,0.11744,0.0,98.68162050812543,97.85763332570382
46.3,0.0,0.17616,0.0,98.57175555046922,97.85763332570382
46.32,0.0,0.11744,0.0,98.68162050812543,97.97665369649805
46.34,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.36,0.05872,0.17616,0.0,98.57175555046922,97.85763332570382
46.38,0.0,0.17616,0.0,98.57175555046922,97.85763332570382
46.4,0.05872,0.11744,0.0,98.57175555046922,97.97665369649805
46.42,0.0,0.11744,0.0,98.57175555046922,97.97665369649805
46.44,0.0,0.11744,0.0,98.461890592813,97.97665369649805
46.46,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.48,0.0,0.11744,0.0,98.461890592813,97.97665369649805
46.5,0.0,0.11744,0.0,98.461890592813,97.73861295490958
46.52,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.54,0.0,0.17616,0.0,98.57175555046922,97.85763332570382
46.56,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.58,0.0,0.11744,0.0,98.57175555046922,97.73861295490958
46.6,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.62,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
46.64,0.0,0.11744,0.0,98.68162050812543,97.85763332570382
46.66,0.0,0.11744,0.0,98.57175555046922,97.97665369649805
46.68,0.0,0.11744,0.0,98.57175555046922,97.97665369649805
46.7,0.0,0.11744,0.0,98.68162050812543,97.73861295490958
46.72,0.0,0.11744,0.0,98.68162050812543,97.85763332570382
46.74,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.76,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.78,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
46.8,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.82,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.84,0.0,0.11744,0.0,98.68162050812543,97.85763332570382
46.86,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.88,0.0,0.11744,0.0,98.57175555046922,97.73861295490958
46.9,0.0,0.05872,0.0,98.68162050812543,97.7981231403067
46.92,0.0,0.11744,0.0,98.57175555046922,97.97665369649805
46.94,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.96,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
46.98,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.0,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.02,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.04,0.0,0.05872,0.0,98.68162050812543,97.85763332570382
47.06,0.0,0.11744,0.0,98.57175555046922,97.97665369649805
47.08,0.0,0.05872,0.0,98.68162050812543,97.85763332570382
47.1,0.0,0.05872,0.0,98.68162050812543,97.85763332570382
47.12,0.0,0.11744,0.0,98.57175555046922,97.85763332570382
47.14,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.16,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.18,0.0,0.05872,0.0,98.57175555046922,97.97665369649805
47.2,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.22,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.24,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.26,0.0,0.11744,0.0,98.68162050812543,97.73861295490958
47.28,0.0,0.05872,0.0,98.68162050812543,97.85763332570382
47.3,0.0,0.05872,0.0,98.57175555046922,97.97665369649805
47.32,0.0,0.05872,0.0,98.68162050812543,97.85763332570382
47.34,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.36,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.38,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.4,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.42,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.44,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.46,0.0,0.0,0.0,98.57175555046922,97.97665369649805
47.48,0.0,0.0,0.0,98.68162050812543,97.85763332570382
47.5,0.0,0.05872,0.0,98.57175555046922,97.73861295490958
47.52,0.0,0.05872,0.0,98.68162050812543,97.85763332570382
47.54,0.0,0.0,0.0,98.57175555046922,97.97665369649805
47.56,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.58,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.6,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.62,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.64,0.0,0.11744,0.0,98.68162050812543,97.85763332570382
47.66,0.0,0.0,0.0,98.461890592813,97.73861295490958
47.68,0.0,0.0,0.0,98.68162050812543,97.97665369649805
47.7,0.0,0.0,0.0,98.57175555046922,97.97665369649805
47.72,0.0,0.0,0.0,98.68162050812543,97.85763332570382
47.74,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.76,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.78,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.8,0.0,0.0,0.0,98.57175555046922,97.97665369649805
47.82,0.0,0.05872,0.0,98.57175555046922,97.85763332570382
47.84,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.86,0.0,0.0,0.0,98.57175555046922,97.73861295490958
47.88,0.0,0.0,0.0,98.68162050812543,97.97665369649805
47.9,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.92,0.0,0.0,0.0,98.57175555046922,97.97665369649805
47.94,0.0,0.0,0.0,98.57175555046922,97.97665369649805
47.96,0.0,0.0,0.0,98.57175555046922,97.85763332570382
47.98,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.0,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.02,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.04,0.0,0.05872,0.0,98.51682307164111,97.97665369649805
48.06,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.08,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.1,0.0,0.0,0.0,98.461890592813,97.97665369649805
48.12,0.0,0.0,0.0,98.68162050812543,97.73861295490958
48.14,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.16,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.18,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.2,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.22,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.24,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.26,0.0,0.0,0.0,98.57175555046922,97.73861295490958
48.28,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.3,0.0,0.0,0.0,98.68162050812543,97.97665369649805
48.32,0.0,0.0,0.0,98.68162050812543,97.7981231403067
48.34,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.36,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.38,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.4,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.42,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.44,0.0,0.0,0.0,98.68162050812543,97.73861295490958
48.46,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.48,0.0,0.0,0.0,98.461890592813,97.73861295490958
48.5,0.0,0.0,0.0,98.461890592813,97.97665369649805
48.52,0.0,0.0,0.0,98.57175555046922,97.97665369649805
48.54,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.56,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.58,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.6,0.0,0.0,0.0,98.57175555046922,97.73861295490958
48.62,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.64,0.0,0.0,0.0,98.461890592813,97.85763332570382
48.66,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.68,0.0,0.0,0.0,98.68162050812543,97.97665369649805
48.7,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.72,0.0,0.0,0.0,98.461890592813,97.97665369649805
48.74,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.76,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.78,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.8,0.0,0.0,0.0592,98.57175555046922,97.85763332570382
48.82,0.0,0.0,0.0,98.57175555046922,97.85763332570382
48.84,0.0,0.0,0.0,98.57175555046922,97.97665369649805
48.86,0.0,0.0,0.0,98.68162050812543,97.97665369649805
48.88,0.0,0.0,0.0,98.57175555046922,97.97665369649805
48.9,0.0,0.0,0.0,98.461890592813,97.85763332570382
48.92,0.0,0.0,0.0,98.68162050812543,97.85763332570382
48.94,0.0,0.0,0.0592,98.57175555046922,97.73861295490958
48.96,0.0,0.0,0.0,98.57175555046922,97.73861295490958
48.98,0.0,0.0,0.0,98.68162050812543,97.73861295490958
49.0,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.02,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.04,0.0,0.0,0.0,98.68162050812543,97.85763332570382
49.06,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.08,0.0,0.0,0.0,98.68162050812543,97.97665369649805
49.1,0.0,0.0,0.0,98.68162050812543,97.97665369649805
49.12,0.0,0.0,0.0,98.68162050812543,97.97665369649805
49.14,0.0,0.0,0.0,98.57175555046922,97.73861295490958
49.16,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.18,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.2,0.0,0.0,0.0,98.57175555046922,97.97665369649805
49.22,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.24,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.26,0.0,0.0,0.0,98.57175555046922,97.73861295490958
49.28,0.0,0.0,0.0,98.57175555046922,97.97665369649805
49.3,0.0,0.0,0.0,98.57175555046922,97.73861295490958
49.32,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.34,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.36,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.38,0.0,0.0,0.0,98.57175555046922,97.97665369649805
49.4,0.0,0.0,0.0,98.57175555046922,97.97665369649805
49.42,0.0,0.0,0.0592,98.57175555046922,97.85763332570382
49.44,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.46,0.0,0.0,0.0,98.57175555046922,97.97665369649805
49.48,0.0,0.0,0.0,98.461890592813,97.73861295490958
49.5,0.0,0.0,0.0,98.68162050812543,97.85763332570382
49.52,0.0,0.0,0.0,98.68162050812543,97.85763332570382
49.54,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.56,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.58,0.0,0.0,0.0592,98.57175555046922,97.85763332570382
49.6,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.62,0.0,0.0,0.0,98.57175555046922,97.97665369649805
49.64,0.0,0.0,0.0,98.461890592813,97.85763332570382
49.66,0.0,0.0,0.0592,98.68162050812543,97.97665369649805
49.68,0.0,0.0,0.0,98.68162050812543,97.97665369649805
49.7,0.0,0.0,0.0,98.68162050812543,97.97665369649805
49.72,0.0,0.0,0.0,98.68162050812543,97.85763332570382
49.74,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.76,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.78,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.8,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.82,0.0,0.0,0.0,98.57175555046922,97.85763332570382
49.84,0.0,0.0,0.0,98.57175555046922,97.85763332570382
